ensembl_gene_id,hgnc_symbol,gene_biotype,Chr,Start,End,BASALB,BASALA,BASALB,BASALB,BASALB,BASALA,BASALB,BASALB,BASALB,BASALA,BASALB,BASALB,BASALA,BASALA,BASALB,BASALA,BASALA,BASALA,BASALA,BASALA,BASALA,BASALB,BASALA,BASALA,BASALB,BASALA,BASALA,BASALB,BASALB,BASALB,BASALB,BASALA,BASALA,BASALB,BASALB,BASALB,BASALA,BASALB,BASALA,BASALB,BASALB,BASALB,BASALB,BASALA,BASALB,BASALA,BASALB,BASALA,BASALA,BASALA,BASALB,BASALA,BASALA,BASALA,BASALA,BASALA,BASALB,BASALA,BASALA,BASALA,BASALB,BASALA
ENSG00000065802,ASB1,protein_coding,chr2,238426741,238452249,42.8352,11.0313,25.9284,39.025999999999996,12.3503,10.5046,14.864,45.6799,18.7848,12.7156,29.6563,29.9087,14.4841,11.0992,23.0607,15.3155,10.8218,15.7175,5.2413099999999995,9.57845,20.8897,24.0522,12.8152,16.3437,37.3842,14.9324,10.0427,42.0121,31.1987,28.4122,27.825,27.9911,20.0478,80.08800000000001,48.3841,13.527999999999999,25.0009,82.9586,22.2337,22.5895,13.4589,38.0974,29.4402,2.78667,22.73,15.1232,22.5775,8.31909,13.1563,6.4137,15.062999999999999,12.5962,5.02784,6.11164,14.7515,13.9451,16.8531,3.62762,15.8183,9.62858,22.4124,3.75757
ENSG00000066629,EML1,protein_coding,chr14,99737692,99942059,20.1164,0.0550869,18.3262,7.35227,15.3959,0.12609,41.7256,3.2847699999999995,48.458999999999996,0.13303199999999998,4.88617,3.3456300000000003,0.560189,0.0503274,19.9582,1.0715700000000001,1.06169,8.08216,3.05626,1.59269,12.5085,5.85046,0.203302,0.414396,43.6758,0.113847,5.69345,1.39469,23.2914,1.6777799999999998,9.30012,0.0,8.18608,5.95259,4.289680000000001,56.9401,0.057899900000000004,5.47716,0.0170812,9.93546,1.51262,2.33058,5.31409,0.5098600000000001,7.84857,0.341095,0.522856,0.239436,0.09200010000000002,0.022137,2.60182,0.020818,0.711972,1.0595299999999999,0.0371392,0.562408,16.2653,0.015489600000000001,0.18118900000000002,0.256348,1.48184,0.73865
ENSG00000072364,AFF4,protein_coding,chr5,132875378,132963633,46.0359,41.0087,36.2603,32.0116,55.3979,12.7987,82.6485,115.146,71.8926,48.143,80.1383,71.8269,39.6905,49.1327,51.8434,38.6809,39.4975,55.6937,90.0364,57.4849,49.153999999999996,78.8468,42.0835,47.8364,81.8558,49.7265,68.2636,50.4361,59.8561,87.9366,77.7431,73.1039,47.7399,81.5366,91.2962,105.935,46.0246,74.2617,66.0761,61.4513,40.4657,51.795,53.5019,20.6638,26.3967,33.7447,38.8081,50.9809,20.7504,13.4931,20.4928,33.119,8.95603,30.7038,41.6833,29.6419,43.7917,8.94383,19.5926,32.3581,32.6312,38.9209
ENSG00000076826,CAMSAP3,protein_coding,chr19,7595901,7618303,0.0486102,51.3101,1.40252,2.83045,0.105178,6.74932,0.0494445,1.1440700000000001,6.70162,7.97452,2.35322,1.9392099999999999,7.08812,32.5691,0.663403,13.6975,17.2511,15.7975,15.6157,16.3697,8.8104,2.99425,6.5757,23.2473,0.0568944,16.0147,8.46055,6.18998,2.82592,1.68728,3.005,16.2382,10.6356,1.6793799999999999,5.12631,0.202006,4.28224,0.0694646,2.35303,20.7978,1.7556599999999998,2.19889,16.5446,21.6642,2.11136,20.2103,0.8795719999999999,17.1569,15.0432,17.2307,0.554984,10.9659,9.729460000000001,21.8483,35.1705,12.3045,15.7825,6.33378,28.389,12.4028,7.660810000000001,18.1261
ENSG00000078081,LAMP3,protein_coding,chr3,183122212,183163838,0.0638256,5.554180000000001,0.727056,0.977133,0.268527,2.0851599999999997,0.357066,0.28246,0.162141,392.167,0.775576,0.049601400000000004,177.354,66.5524,1.5856299999999999,55.9592,6.50265,21.9666,39.4339,15.1423,8.97643,11.8627,5.04643,35.5351,0.09960369999999999,6.45215,173.679,50.7165,9.35821,1.69233,1.98334,8.997069999999999,1.16746,1.0949200000000001,4.56661,1.27795,20.7636,0.579436,6.2820800000000006,0.8973200000000001,61.9313,0.27334,3.5245800000000003,1.28934,2.2480700000000002,3.5988900000000004,0.760103,6.651210000000001,4.974069999999999,19.4031,0.0472669,1.6783099999999997,11.9421,3.3389300000000004,0.0970308,41.3156,0.284586,2.86705,2.30832,1.8186,0.142947,17.5107
ENSG00000079150,FKBP7,protein_coding,chr2,178463663,178478599,19.711,4.68086,17.4379,4.95138,8.08658,0.752434,12.5152,24.5282,20.8192,7.521610000000001,4.9273,10.3521,5.00746,7.24118,69.7322,7.93705,4.51918,7.93382,2.9481599999999997,3.9063,5.68003,14.4704,3.69766,8.66425,37.5717,4.74348,0.933341,17.0115,14.9869,13.3043,8.21611,10.6968,5.66507,22.2624,5.65085,39.0888,14.637,31.5478,10.1742,14.1578,9.10159,10.3019,5.442130000000001,2.40795,17.5975,1.18735,7.88505,2.85372,2.40976,2.22995,3.62354,0.39109499999999997,4.11921,3.47744,5.7698,2.3631,12.7945,0.9525790000000001,4.68622,3.45042,2.7144,1.51403
ENSG00000082126,MPP4,protein_coding,chr2,201644869,201698693,2.5704700000000003,0.0285243,0.25393699999999997,1.7248700000000001,0.7892899999999999,0.03464369999999999,0.44008,2.13997,0.00994665,0.0465194,0.369115,1.3713,NA,0.0,0.10399100000000001,0.034430699999999995,0.0972341,NA,0.0563841,0.0321594,0.0709654,0.09079119999999999,0.0286101,0.136628,3.93195,0.00755032,0.072517,1.75773,0.0711314,0.331271,1.9603,0.0214823,0.0716183,0.0848933,0.10355999999999999,0.34613,0.00742383,0.303786,0.0164259,0.0967036,0.00947616,1.95734,0.09262050000000001,0.0476406,0.47375,0.0234293,2.2555400000000003,0.0966484,0.0329194,0.0449408,0.0691076,0.0886574,0.0189307,0.0748702,0.0297621,0.22750900000000002,0.18526900000000002,0.0223432,0.0151512,NA,0.144399,0.07211310000000001
ENSG00000082146,STRADB,protein_coding,chr2,201387857,201480845,21.033,11.3841,38.486,27.7837,15.3385,29.0506,23.2379,26.3932,77.2884,23.8501,14.2118,55.4476,8.707510000000001,10.3842,12.3069,12.265999999999998,11.6221,7.5904300000000005,9.11466,15.772,8.77863,18.1642,22.5086,14.907,33.5799,9.11955,30.3076,21.1396,44.6696,50.3767,49.5754,14.3454,13.1889,34.0404,21.7541,25.3451,8.19742,29.6087,7.7081800000000005,22.7958,8.17448,20.3104,17.134,8.43718,6.31159,12.7644,25.1925,15.7667,6.084309999999999,4.6401,12.9115,18.2296,3.04639,6.73273,16.9465,8.45341,65.7061,5.26693,10.1065,14.0629,7.58765,11.0889
ENSG00000083307,GRHL2,protein_coding,chr8,101492431,101669725,0.0233185,77.7206,0.103407,0.036768800000000004,0.0560602,34.7176,0.118593,4.80799,0.394918,63.81,2.2775,0.382569,71.7362,98.5644,0.0635202,41.1722,71.1396,46.8419,53.5124,103.995,58.6342,68.2174,70.2891,114.213,0.0758123,66.1436,53.5603,33.6918,0.15424300000000002,0.07494400000000001,0.154172,54.5709,75.0248,0.370393,37.1568,0.014682299999999997,29.9061,0.032669,25.698,0.324879,52.0945,1.39047,57.9462,64.6446,0.113482,46.6276,0.21886,98.3328,44.4387,37.3713,0.0191876,65.6182,28.5951,40.2993,88.5497,63.2398,0.102558,20.7019,18.9548,62.2447,5.57359,42.8399
ENSG00000083312,TNPO1,protein_coding,chr5,72816311,72916732,72.3955,40.5296,48.7174,54.4521,95.0991,42.6,129.537,199.445,129.74,62.7433,66.8863,114.541,60.0312,55.4503,166.641,57.0233,54.7027,86.0388,47.0053,63.2331,75.6739,72.475,58.6852,45.6376,98.5814,174.393,42.1701,108.838,99.1244,107.24700000000001,103.697,63.4921,64.641,169.297,94.583,107.537,84.7226,320.448,113.853,87.8665,63.7655,139.253,41.9223,43.4955,89.4273,39.5315,55.9243,50.2556,48.3806,14.3906,39.7009,49.903,11.8382,27.5739,70.6654,47.3831,56.8145,21.8057,32.5659,36.5964,31.6536,32.4455
ENSG00000089356,FXYD3,protein_coding,chr19,35115878,35124323,0.0773707,0.24775999999999998,0.321662,0.13309,0.274362,75.1192,0.07869860000000001,2.56803,1.54217,168.293,3.74551,18.9202,180.66099999999997,0.343303,0.221298,19.3232,290.59,216.93099999999998,512.693,309.445,253.118,9.62363,181.28900000000002,134.525,0.7395430000000001,109.87899999999999,106.573,12.5241,0.566562,0.149199,0.35808,397.285,37.3399,1.6222299999999998,202.015,0.20460599999999998,98.0399,0.123571,42.7079,5.17416,35.2757,0.17948,15.6028,104.538,0.656578,198.52700000000002,0.0857128,272.681,104.156,48.2138,0.0763973,33.6211,170.24900000000002,94.6318,166.15599999999998,30.1533,0.204172,64.7834,3.02274,258.407,0.566059,457.839
ENSG00000091831,ESR1,protein_coding,chr6,151656690,152129618,0.0456781,1.05463,0.109384,0.0440013,0.0109815,1.2746600000000001,0.0185848,1.34521,0.0321341,3.7947599999999997,0.27215700000000004,0.132527,3.7027099999999997,0.440104,0.00447943,0.0803351,3.0482099999999996,4.1118,5.10039,2.47906,0.45534399999999997,0.0260723,2.31758,3.20421,0.0926686,3.0910599999999997,1.2408,0.535654,0.012256,0.0616587,0.030200499999999998,0.909934,0.252797,0.187193,0.923149,0.08283120000000001,1.8400900000000002,0.06297080000000001,1.62147,0.0208277,0.0748345,0.63251,0.0245739,2.2017700000000002,0.0250084,1.22789,0.0708444,3.05706,2.0251,1.1818799999999998,0.0112759,2.54288,0.799021,0.00934797,90.3506,3.7595400000000003,0.275993,0.526667,0.0380707,1.52053,0.06274590000000001,2.9988599999999996
ENSG00000092295,TGM1,protein_coding,chr14,24249113,24264431,0.52337,5.70432,1.9609,0.6724979999999999,0.31835,1.9312799999999999,0.128278,0.20295,1.43553,3.50098,0.642646,1.25776,1.63131,2.3982,0.71112,0.40825500000000003,8.80665,3.6725,17.5498,6.52376,0.791222,0.77982,2.79999,5.69835,0.295211,4.04071,22.6985,1.22485,0.60626,1.0487600000000001,0.7087359999999999,2.92741,2.9426200000000002,1.4423,13.2247,0.154842,4.08338,0.52475,8.64825,1.3058,3.26352,0.31505500000000003,0.912933,4.4903,1.7836900000000002,15.042,1.15844,4.866680000000001,3.8538300000000003,3.56605,0.645981,3.2488599999999996,0.934161,1.38723,0.6083529999999999,5.4737,2.3353200000000003,1.69996,0.8070930000000001,1.6134600000000001,0.38601399999999997,23.6783
ENSG00000094755,GABRP,protein_coding,chr5,170763349,170814046,0.010193299999999999,46.3428,NA,0.0,0.0091897,0.346887,NA,0.123029,0.00995957,297.42400000000004,0.039956099999999994,0.10562200000000001,444.145,225.74099999999999,0.041650400000000004,1.0145600000000001,1583.91,0.58092,22.2018,15.3761,278.901,4.58182,0.7639279999999999,11.0927,0.0,0.00756012,41.3279,0.0183334,0.0,0.024570500000000002,0.00842423,5.47435,125.59,0.0121434,0.0,NA,0.178403,0.0,0.148025,0.038731699999999994,50.5261,0.027283699999999998,9.71358,127.21799999999999,0.0372051,1.75361,0.0,9.22199,0.0576837,9.757719999999999,0.018872,0.223363,1.77548,412.50300000000004,0.023840599999999997,229.43900000000002,0.463775,89.5017,0.13653800000000002,11.5148,0.0,14.7518
ENSG00000095066,HOOK2,protein_coding,chr19,12763002,12872739,15.1038,51.3729,16.7824,32.9784,16.2155,16.5523,5.217969999999999,5.47144,3.8417800000000004,23.3048,17.0275,7.63657,19.4731,23.8587,12.7025,10.3666,25.504,23.601999999999997,22.2983,12.6613,28.3715,15.9817,29.2277,70.4777,7.077039999999999,14.4565,18.4256,13.6474,9.547310000000001,5.77535,7.854439999999999,35.2403,29.2094,4.29817,14.323,8.590689999999999,37.5646,7.60895,20.8272,14.2639,24.5816,13.5293,48.5726,60.5586,30.5898,49.1404,7.15641,25.7559,31.8256,61.2604,42.3621,45.6991,39.0642,31.2289,44.5567,38.1627,15.1997,20.2634,25.7653,59.9788,32.0235,46.3184
ENSG00000095585,BLNK,protein_coding,chr10,96191701,96271586,0.0257747,6.33472,0.0910826,0.0443366,0.0774567,1.6227,0.049157,0.0648102,0.365163,17.5641,0.11366199999999999,0.10015299999999999,0.0757733,12.4372,0.05265840000000001,0.33624299999999996,5.2109,0.286616,2.55179,3.23659,2.59407,0.9424739999999999,8.885639999999999,0.518888,0.0377091,0.172048,3.28957,0.0347683,0.05402869999999999,0.0,0.0319522,8.0634,1.42041,0.168881,9.734160000000001,0.0486865,0.14097200000000001,0.0108331,0.21833899999999998,0.0856945,0.335894,0.034494699999999996,0.336461,1.26148,0.129355,2.45436,0.023794799999999998,5.10995,0.0781385,0.353331,0.019883099999999997,1.12235,0.45533599999999996,0.473905,3.9598400000000002,0.333488,1.5421,1.8408799999999998,0.15823900000000002,4.67587,0.0625369,0.830744
ENSG00000102243,VGLL1,protein_coding,chrX,136532151,136556806,0.0917001,85.9528,0.0508313,0.07886939999999999,0.202086,764.97,NA,0.922315,0.507718,92.3977,0.0599082,0.0,1.55759,44.9026,0.024979400000000002,45.0152,13.9165,23.6445,263.344,139.749,17.5259,0.145392,25.0269,179.71900000000002,0.0596265,237.63299999999998,6.1692800000000005,0.219906,0.153777,0.0736795,0.101047,435.394,124.04299999999999,0.14565699999999998,0.362772,0.0,0.0,NA,0.295923,0.116145,4.63785,0.545439,0.507838,4.04103,0.16735,300.03700000000003,NA,105.887,174.138,88.2857,0.056591499999999996,539.498,24.9059,103.821,0.0446817,0.431443,0.0278145,52.7363,87.8353,19.3558,0.0456392,331.44800000000004
ENSG00000102317,RBM3,protein_coding,chrX,48574448,48579065,51.724,159.791,241.454,87.9202,260.815,151.94,298.004,226.812,337.07599999999996,154.165,103.34200000000001,130.195,96.9193,146.967,157.563,122.321,69.2693,78.4511,60.4324,139.14,54.0918,102.258,36.5335,49.2645,106.415,73.9531,79.0502,192.701,155.59799999999998,379.923,146.626,18.2759,54.6671,119.35799999999999,84.7313,152.599,26.0641,204.50599999999997,91.8716,214.56099999999998,92.3462,182.072,156.674,60.528999999999996,132.342,65.7824,378.27,144.655,124.56700000000001,40.0606,189.705,117.084,21.3835,193.83900000000003,320.175,71.9818,184.88400000000001,98.348,133.661,58.6717,119.6,113.068
ENSG00000102996,MMP15,protein_coding,chr16,58025565,58046900,2.55289,18.5943,2.49493,5.07897,9.273439999999999,37.0361,5.84124,2.9697299999999998,28.8855,29.7004,1.7548700000000002,6.2128,24.338,14.7463,5.60979,4.27723,15.0567,14.2979,44.7656,43.2026,14.6104,3.20685,54.801,13.1614,5.0839,24.4247,8.42827,10.4005,4.69519,10.9198,3.07445,48.3947,10.0986,15.0731,3.9217,1.30874,30.4246,2.51332,16.9067,8.20169,7.689710000000001,3.7851,5.9706,10.3341,9.351980000000001,29.8678,3.9361800000000002,23.5433,31.6338,10.2979,1.08541,52.5869,5.2230300000000005,14.929,8.91572,22.9901,49.5063,10.8552,1.95924,45.1318,2.7454,30.539
ENSG00000103067,ESRP2,protein_coding,chr16,68229110,68238101,0.237083,37.5193,0.566749,0.21483400000000002,0.852417,91.7029,0.312206,6.872669999999999,9.634,27.9649,12.1725,1.01994,12.4461,43.407,0.771526,9.315389999999999,53.898,41.2522,23.39,62.3239,17.7961,18.8385,42.8414,29.338,0.173429,18.3343,38.5417,14.5817,0.553768,4.19423,0.433859,19.8065,35.87,18.4493,51.7744,0.375859,31.343000000000004,0.47687399999999996,35.5764,11.3089,53.3122,6.961530000000001,35.5239,65.8433,1.98951,26.0349,4.28753,61.6331,14.1763,13.669,0.188116,106.51,12.3038,28.586,87.4328,11.7123,9.09173,13.8449,8.2322,38.4137,12.2411,39.1068
ENSG00000104219,ZDHHC2,protein_coding,chr8,17156028,17224798,25.1078,0.142774,9.635819999999999,17.7991,13.0056,1.14242,10.075,55.2899,39.159,8.47719,45.5288,19.5213,19.4229,0.0443319,10.3106,0.9731989999999999,9.21106,5.40998,8.6382,3.23121,19.3553,19.9515,0.13103599999999999,24.7333,63.5824,12.8537,7.97947,19.8243,26.7659,38.3272,48.5694,0.132827,7.73297,48.0577,5.9881400000000005,9.34662,24.096,11.9314,27.6815,31.7366,12.148,43.6734,16.3449,8.81514,5.81698,0.37021,17.8363,0.453071,5.19035,9.08367,8.6668,0.373309,0.864867,1.20316,0.07360839999999999,8.30039,14.981,1.27404,0.0676583,0.0987917,11.3692,2.80409
ENSG00000104375,STK3,protein_coding,chr8,98401402,98942826,13.4773,6.01395,8.43717,4.3655800000000005,14.9272,18.0093,22.0097,12.1992,10.142999999999999,18.9641,7.1021,4.68206,20.9686,8.41422,6.04703,31.3646,14.1695,13.4727,39.8533,36.9076,17.6301,18.9261,27.8188,15.7373,14.6195,18.98,41.4966,6.2396,9.053410000000001,11.4423,6.708139999999999,16.1132,17.28,11.020999999999999,11.2885,16.4618,16.9964,9.06392,21.2832,4.997730000000001,28.0037,14.1334,9.41593,5.9797,3.67708,8.23822,4.96092,28.7605,10.3388,7.89953,8.542060000000001,13.5515,3.05872,8.061630000000001,6.499630000000001,12.5273,7.5587,6.786689999999999,15.1678,16.9547,4.46152,18.206
ENSG00000104413,ESRP1,protein_coding,chr8,94641073,94707465,0.125609,101.296,0.25708600000000004,0.29917,0.12195299999999999,96.819,0.221131,1.7104,0.29266,167.803,153.675,1.16388,197.17,158.077,0.323738,299.78700000000003,255.28799999999998,123.333,344.92199999999997,489.649,174.66099999999997,232.637,334.845,136.821,0.47120200000000007,209.282,687.947,66.5325,0.42128000000000004,0.139742,0.550986,157.886,199.55200000000002,1.26617,157.299,0.337647,166.998,1.24673,165.717,23.3682,211.88299999999998,0.780176,106.014,97.6801,0.454058,79.8822,0.1338,278.39,97.0031,47.7485,0.0357774,64.5246,31.9,142.787,68.6794,92.7992,0.448403,57.4732,102.805,155.588,61.7389,158.056
ENSG00000104643,MTMR9,protein_coding,chr8,11284415,11328145,10.0397,6.6475,8.4657,9.953289999999999,17.1731,1.7478900000000002,24.115,9.27184,14.888,3.52671,14.2872,9.2651,4.865419999999999,8.66493,2.82229,4.8211,4.03138,5.42517,5.14874,3.81976,7.13293,12.193,1.9396799999999998,5.7983199999999995,20.0593,5.17244,7.527080000000001,8.20341,9.74964,6.938280000000001,16.0905,4.13221,15.2063,13.5251,7.23417,19.0602,5.298430000000001,13.3392,6.5609,10.7542,6.92754,4.5682599999999995,9.3799,3.51156,1.84296,3.68171,4.45025,3.76475,3.93814,1.61976,3.66831,1.96448,1.41361,1.59618,4.72065,4.13037,9.96091,0.725105,2.88452,1.14442,5.9753300000000005,1.94803
ENSG00000105141,CASP14,protein_coding,chr19,15049383,15058292,0.0134696,NA,0.0,2.50235,0.25096399999999996,29.0614,0.205512,0.013547700000000001,0.644877,111.639,0.171596,0.06978519999999999,41.4199,NA,0.693473,0.963192,1.115,0.449349,471.70099999999996,177.162,1.78404,0.240258,295.623,54.3688,0.446679,4.34069,0.927514,0.0726784,0.0451759,0.0324679,0.8905549999999999,841.3510000000001,0.126348,3.6585900000000002,14.9812,0.0,8.943589999999999,0.0339675,13.4423,0.025590400000000003,0.275841,0.024035499999999998,NA,NA,0.344144,719.07,0.0248699,222.238,0.239562,39.6961,0.0083126,7.02698,0.0146112,NA,1.29558,20.0736,0.0122568,50.6808,2.08489,139.237,NA,48.8908
